Customer ID,Customer_State,Customer_Zipcode,Customer_Latitude,Customer_Longitude,Tableau_FK
Customer 1076,California,94063,37.5017,-122.2104,Blend
Customer 1077,California,94066,37.6145,-122.4387,Blend
Customer 1078,California,94070,37.4971,-122.2698,Blend
Customer 1079,California,94080,37.655,-122.4234,Blend
Customer 1080,California,94085,37.3882,-122.0165,Blend
Customer 1081,California,94086,37.3713,-122.0242,Blend
Customer 1082,California,94087,37.3512,-122.0368,Blend
Customer 1083,California,94088,37.4117,-122.0176,Blend
Customer 1084,California,94089,37.4265,-122.0191,Blend
Customer 1085,California,94102,37.7796,-122.4194,Blend
Customer 1086,California,94103,37.7729,-122.4111,Blend
Customer 1087,California,93428,35.6279,-121.0518,Blend
Customer 1088,California,93434,34.9591,-120.5989,Blend
Customer 1089,California,93436,34.5916,-120.4396,Blend
Customer 1090,California,93443,35.3669,-120.8477,Blend
Customer 1091,California,93446,35.6556,-120.7023,Blend
Customer 1092,California,93449,35.1587,-120.652,Blend
Customer 1093,California,93454,34.9596,-120.1776,Blend
Customer 1094,California,93463,34.6149,-120.1428,Blend
Customer 1095,California,93465,35.5477,-120.7532,Blend
Customer 1096,California,93514,37.4264,-118.2648,Blend
Customer 1097,California,93534,34.745,-118.1423,Blend
Customer 1098,California,93550,34.4359,-118.072,Blend
Customer 1099,California,93551,34.5986,-118.2209,Blend
Customer 1100,California,93561,35.128,-118.5005,Blend
Customer 1101,California,93611,36.8257,-119.6819,Blend
Customer 1102,California,93612,36.8153,-119.7112,Blend
Customer 1103,California,93618,36.5209,-119.3866,Blend
Customer 1104,California,93635,36.9748,-120.9353,Blend
Customer 1105,California,93636,36.9815,-119.8744,Blend
Customer 1106,California,93637,36.9067,-120.1887,Blend
Customer 1107,California,93638,37.0548,-120.0263,Blend
Customer 1108,California,93644,37.4132,-119.6095,Blend
Customer 1109,California,93654,36.6628,-119.3986,Blend
Customer 1110,California,93662,36.5431,-119.6431,Blend
Customer 1111,California,93701,36.7496,-119.7881,Blend
Customer 1112,California,93702,36.7395,-119.7541,Blend
Customer 1113,California,93703,36.7688,-119.7616,Blend
Customer 1114,California,93704,36.7991,-119.8014,Blend
Customer 1115,California,93710,36.8226,-119.7604,Blend
Customer 1116,California,93711,36.8345,-119.8321,Blend
Customer 1117,California,93715,36.7361,-119.787,Blend
Customer 1118,California,93720,36.8615,-119.7653,Blend
Customer 1119,California,93721,36.7325,-119.7836,Blend
Customer 1120,California,93722,36.8011,-119.8778,Blend
Customer 1121,California,93726,36.7934,-119.761,Blend
Customer 1122,California,93727,36.7517,-119.6976,Blend
Customer 1123,California,93728,36.7573,-119.8183,Blend
Customer 1124,California,93901,36.6506,-121.6396,Blend
Customer 1125,California,93906,36.7236,-121.6325,Blend
Customer 1126,California,93920,36.1918,-121.6638,Blend
Customer 1127,California,93921,36.5569,-121.9227,Blend
Customer 1128,California,93940,36.5801,-121.8465,Blend
Customer 1129,California,93942,36.5958,-121.8954,Blend
Customer 1130,California,93950,36.6178,-121.9262,Blend
Customer 1131,California,94002,37.5137,-122.2997,Blend
Customer 1132,California,94005,37.6864,-122.4073,Blend
Customer 1133,California,94010,37.5631,-122.3766,Blend
Customer 1134,California,94015,37.6811,-122.4811,Blend
Customer 1135,California,94019,37.4681,-122.4143,Blend
Customer 1136,California,94022,37.3598,-122.1554,Blend
Customer 1137,California,94024,37.3471,-122.0997,Blend
Customer 1138,California,94025,37.4499,-122.1764,Blend
Customer 1139,California,94027,37.4525,-122.2045,Blend
Customer 1140,California,94030,37.6024,-122.3995,Blend
Customer 1141,California,94035,37.4119,-122.0584,Blend
Customer 1142,California,94039,37.3933,-122.0779,Blend
Customer 1143,California,94040,37.3804,-122.0856,Blend
Customer 1144,California,94041,37.3882,-122.0753,Blend
Customer 1145,California,94042,37.3933,-122.0779,Blend
Customer 1146,California,94062,37.4161,-122.2962,Blend
Customer 1147,California,94063,37.5017,-122.2104,Blend
Customer 1148,California,94066,37.6145,-122.4387,Blend
Customer 1149,California,94070,37.4971,-122.2698,Blend
Customer 1150,California,94080,37.655,-122.4234,Blend
Customer 1151,California,94085,37.3882,-122.0165,Blend
Customer 1152,California,94086,37.3713,-122.0242,Blend
Customer 1153,California,94087,37.3512,-122.0368,Blend
Customer 1154,California,94088,37.4117,-122.0176,Blend
Customer 1155,California,94089,37.4265,-122.0191,Blend
Customer 1156,California,94102,37.7796,-122.4194,Blend
Customer 1157,California,94103,37.7729,-122.4111,Blend
Customer 1158,California,93103,34.4356,-119.6841,Blend
Customer 1159,California,93105,34.5842,-119.6694,Blend
Customer 1160,California,93106,34.4178,-119.8559,Blend
Customer 1161,California,93108,34.4447,-119.6067,Blend
Customer 1162,California,93110,34.4418,-119.7652,Blend
Customer 1163,California,93111,34.4515,-119.8046,Blend
Customer 1164,California,93203,35.0872,-118.8006,Blend
Customer 1165,California,93215,35.7751,-119.1262,Blend
Customer 1166,California,93230,36.2804,-119.6257,Blend
Customer 1167,California,93245,36.2796,-119.8461,Blend
Customer 1168,California,93247,36.2169,-119.0589,Blend
Customer 1169,California,93257,35.9906,-118.8842,Blend
Customer 1170,California,93268,35.2043,-119.4073,Blend
Customer 1171,California,93270,35.9147,-119.0367,Blend
Customer 1172,California,93274,36.1803,-119.3677,Blend
Customer 1173,California,93277,36.2984,-119.3802,Blend
Customer 1174,California,93291,36.387,-119.3744,Blend
Customer 1175,California,93301,35.384,-119.0212,Blend
Customer 1176,California,93303,35.3753,-119.0215,Blend
Customer 1177,California,93304,35.3396,-119.0238,Blend
Customer 1178,California,93305,35.3896,-118.9854,Blend
Customer 1179,California,93306,35.468,-118.78,Blend
Customer 1180,California,93308,35.5825,-118.9304,Blend
Customer 1181,California,93309,35.3431,-119.0649,Blend
Customer 1182,California,93311,35.1119,-119.1942,Blend
Customer 1183,California,93312,35.3921,-119.1335,Blend
Customer 1184,California,93401,35.2315,-120.6133,Blend
Customer 1185,California,93402,35.2839,-120.8345,Blend
Customer 1186,California,93405,35.2776,-120.7401,Blend
Customer 1187,California,93407,35.2961,-120.653,Blend
Customer 1188,California,93410,35.2607,-120.6792,Blend
Customer 1189,California,93420,35.1546,-120.436,Blend
Customer 1190,California,93422,35.4611,-120.6939,Blend
Customer 1191,California,93423,35.4647,-120.6476,Blend
Customer 1192,California,93428,35.6279,-121.0518,Blend
Customer 1193,California,93434,34.9591,-120.5989,Blend
Customer 1194,California,93436,34.5916,-120.4396,Blend
Customer 1195,California,93443,35.3669,-120.8477,Blend
Customer 1196,California,93446,35.6556,-120.7023,Blend
Customer 1197,California,93449,35.1587,-120.652,Blend
Customer 1198,California,93454,34.9596,-120.1776,Blend
Customer 1199,California,93463,34.6149,-120.1428,Blend
Customer 1200,California,93465,35.5477,-120.7532,Blend
Customer 1201,California,93514,37.4264,-118.2648,Blend
Customer 1202,California,93534,34.745,-118.1423,Blend
Customer 1203,California,93550,34.4359,-118.072,Blend
Customer 1204,California,93551,34.5986,-118.2209,Blend
Customer 1205,California,93561,35.128,-118.5005,Blend
Customer 1206,California,93611,36.8257,-119.6819,Blend
Customer 1207,California,93612,36.8153,-119.7112,Blend
Customer 1208,California,93618,36.5209,-119.3866,Blend
Customer 1209,California,93635,36.9748,-120.9353,Blend
Customer 1210,California,93636,36.9815,-119.8744,Blend
Customer 1211,California,93637,36.9067,-120.1887,Blend
Customer 1212,California,93638,37.0548,-120.0263,Blend
Customer 1213,California,93644,37.4132,-119.6095,Blend
Customer 1214,California,93654,36.6628,-119.3986,Blend
Customer 1215,California,93662,36.5431,-119.6431,Blend
Customer 1216,California,93701,36.7496,-119.7881,Blend
Customer 1217,California,93702,36.7395,-119.7541,Blend
Customer 1218,California,93703,36.7688,-119.7616,Blend
Customer 1219,California,93704,36.7991,-119.8014,Blend
Customer 1220,California,93710,36.8226,-119.7604,Blend
Customer 1221,California,93711,36.8345,-119.8321,Blend
Customer 1222,California,93715,36.7361,-119.787,Blend
Customer 1223,California,93720,36.8615,-119.7653,Blend
Customer 1224,California,93721,36.7325,-119.7836,Blend
Customer 1225,California,93722,36.8011,-119.8778,Blend
Customer 1226,California,93726,36.7934,-119.761,Blend
Customer 1227,California,93727,36.7517,-119.6976,Blend
Customer 1228,California,93728,36.7573,-119.8183,Blend
Customer 1229,California,93901,36.6506,-121.6396,Blend
Customer 1230,California,93906,36.7236,-121.6325,Blend
Customer 1231,California,93920,36.1918,-121.6638,Blend
Customer 1232,California,93921,36.5569,-121.9227,Blend
Customer 1233,California,93940,36.5801,-121.8465,Blend
Customer 1234,California,93942,36.5958,-121.8954,Blend
Customer 1235,California,93950,36.6178,-121.9262,Blend
Customer 1236,California,94002,37.5137,-122.2997,Blend
Customer 1237,California,94005,37.6864,-122.4073,Blend
Customer 1238,California,94010,37.5631,-122.3766,Blend
Customer 1239,California,94015,37.6811,-122.4811,Blend
Customer 1240,California,94019,37.4681,-122.4143,Blend
Customer 1241,California,94022,37.3598,-122.1554,Blend
Customer 1242,California,94024,37.3471,-122.0997,Blend
Customer 1243,California,94025,37.4499,-122.1764,Blend
Customer 1244,California,94027,37.4525,-122.2045,Blend
Customer 1245,California,94030,37.6024,-122.3995,Blend
Customer 1246,California,94035,37.4119,-122.0584,Blend
Customer 1247,California,94039,37.3933,-122.0779,Blend
Customer 1248,California,94040,37.3804,-122.0856,Blend
Customer 1249,California,94041,37.3882,-122.0753,Blend
Customer 1250,California,94042,37.3933,-122.0779,Blend
Customer 1251,California,94062,37.4161,-122.2962,Blend
Customer 1252,California,94063,37.5017,-122.2104,Blend
Customer 1253,California,94066,37.6145,-122.4387,Blend
Customer 1254,California,94070,37.4971,-122.2698,Blend
Customer 1255,California,94080,37.655,-122.4234,Blend
Customer 1256,California,94085,37.3882,-122.0165,Blend
Customer 1257,California,94086,37.3713,-122.0242,Blend
Customer 1258,California,94087,37.3512,-122.0368,Blend
Customer 1259,California,94088,37.4117,-122.0176,Blend
Customer 1260,California,94089,37.4265,-122.0191,Blend
Customer 1261,California,94102,37.7796,-122.4194,Blend
Customer 1262,California,94103,37.7729,-122.4111,Blend
Customer 1263,California,94104,37.7914,-122.402,Blend
Customer 1264,California,94105,37.7892,-122.3938,Blend
Customer 1265,California,94107,37.7648,-122.3942,Blend
Customer 1266,California,94108,37.7916,-122.4082,Blend
Customer 1267,California,94109,37.7936,-122.4214,Blend
Customer 1268,California,94110,37.7497,-122.4153,Blend
Customer 1269,California,94111,37.7989,-122.4002,Blend
Customer 1270,California,94112,37.7205,-122.4428,Blend
Customer 1271,California,94114,37.758,-122.4362,Blend
Customer 1272,California,94115,37.7859,-122.4375,Blend
Customer 1273,California,94116,37.7441,-122.4856,Blend
Customer 1274,California,94117,37.7699,-122.4447,Blend
Customer 1275,California,94118,37.7806,-122.4626,Blend
Customer 1276,California,94119,37.7922,-122.3919,Blend
Customer 1277,California,94120,37.7399,-122.3828,Blend
Customer 1278,California,94121,37.7779,-122.4952,Blend
Customer 1279,California,94122,37.76,-122.4858,Blend
Customer 1280,California,94123,37.8011,-122.4398,Blend
Customer 1281,California,94127,37.7359,-122.4593,Blend
Customer 1282,California,94129,37.7977,-122.4681,Blend
Customer 1283,California,94131,37.7451,-122.4422,Blend
Customer 1284,California,94132,37.7219,-122.4868,Blend
Customer 1285,California,94133,37.804,-122.4116,Blend
Customer 1286,California,94134,37.7188,-122.4113,Blend
Customer 1287,California,94141,37.775,-122.4183,Blend
Customer 1288,California,94142,37.7817,-122.4155,Blend
Customer 1289,California,94143,37.7399,-122.3828,Blend
Customer 1290,California,94158,37.7709,-122.3909,Blend
Customer 1291,California,94301,37.4435,-122.1519,Blend
Customer 1292,California,94303,37.4522,-122.1224,Blend
Customer 1293,California,94304,37.4024,-122.1506,Blend
Customer 1294,California,94305,37.4168,-122.1733,Blend
Customer 1295,California,94306,37.4162,-122.1308,Blend
Customer 1296,California,94308,37.381144,-71.013202,Blend
Customer 1297,California,94401,37.5745,-122.3198,Blend
Customer 1298,California,94402,37.5159,-122.3303,Blend
Customer 1299,California,94403,37.5393,-122.304,Blend
Customer 1300,California,94501,37.7753,-122.2763,Blend
Customer 1301,California,94509,37.9896,-121.8202,Blend
Customer 1302,California,94513,37.9176,-121.6979,Blend
Customer 1303,California,94517,37.8891,-121.8719,Blend
Customer 1304,California,94520,38.0089,-122.0361,Blend
Customer 1305,California,94523,37.9544,-122.0764,Blend
Customer 1306,California,94526,37.8144,-121.9873,Blend
Customer 1307,California,94531,37.9612,-121.7857,Blend
Customer 1308,California,94533,38.2803,-122.0133,Blend
Customer 1309,California,94534,38.2409,-122.1198,Blend
Customer 1310,California,94535,38.2726,-121.9449,Blend
Customer 1311,California,94536,37.5748,-121.9742,Blend
Customer 1312,California,94538,37.5032,-121.9711,Blend
Customer 1313,California,94539,37.5113,-121.9049,Blend
Customer 1314,California,93103,34.4356,-119.6841,Blend
Customer 1315,California,93105,34.5842,-119.6694,Blend
Customer 1316,California,93106,34.4178,-119.8559,Blend
Customer 1317,California,93108,34.4447,-119.6067,Blend
Customer 1318,California,93110,34.4418,-119.7652,Blend
Customer 1319,California,93111,34.4515,-119.8046,Blend
Customer 1320,California,93203,35.0872,-118.8006,Blend
Customer 1321,California,93215,35.7751,-119.1262,Blend
Customer 1322,California,93230,36.2804,-119.6257,Blend
Customer 1323,California,93245,36.2796,-119.8461,Blend
Customer 1324,California,93247,36.2169,-119.0589,Blend
Customer 1325,California,93257,35.9906,-118.8842,Blend
Customer 1326,California,93268,35.2043,-119.4073,Blend
Customer 1327,California,93270,35.9147,-119.0367,Blend
Customer 1328,California,93274,36.1803,-119.3677,Blend
Customer 1329,California,93277,36.2984,-119.3802,Blend
Customer 1330,California,93291,36.387,-119.3744,Blend
Customer 1331,California,93301,35.384,-119.0212,Blend
Customer 1332,California,93303,35.3753,-119.0215,Blend
Customer 1333,California,93304,35.3396,-119.0238,Blend
Customer 1334,California,93305,35.3896,-118.9854,Blend
Customer 1335,California,93306,35.468,-118.78,Blend
Customer 1336,California,93308,35.5825,-118.9304,Blend
Customer 1337,California,93309,35.3431,-119.0649,Blend
Customer 1338,California,93311,35.1119,-119.1942,Blend
Customer 1339,California,93312,35.3921,-119.1335,Blend
Customer 1340,California,93401,35.2315,-120.6133,Blend
Customer 1341,California,93402,35.2839,-120.8345,Blend
Customer 1342,California,93405,35.2776,-120.7401,Blend
Customer 1343,California,93407,35.2961,-120.653,Blend
Customer 1344,California,93410,35.2607,-120.6792,Blend
Customer 1345,California,93420,35.1546,-120.436,Blend
Customer 1346,California,93422,35.4611,-120.6939,Blend
Customer 1347,California,93423,35.4647,-120.6476,Blend
Customer 1348,California,93428,35.6279,-121.0518,Blend
Customer 1349,California,93434,34.9591,-120.5989,Blend
Customer 1350,California,93436,34.5916,-120.4396,Blend
Customer 1351,California,93443,35.3669,-120.8477,Blend
Customer 1352,California,93446,35.6556,-120.7023,Blend
Customer 1353,California,93449,35.1587,-120.652,Blend
Customer 1354,California,93454,34.9596,-120.1776,Blend
Customer 1355,California,93463,34.6149,-120.1428,Blend
Customer 1356,California,93465,35.5477,-120.7532,Blend
Customer 1357,California,93514,37.4264,-118.2648,Blend
Customer 1358,California,93534,34.745,-118.1423,Blend
Customer 1359,California,93550,34.4359,-118.072,Blend
Customer 1360,California,93551,34.5986,-118.2209,Blend
Customer 1361,California,93561,35.128,-118.5005,Blend
Customer 1362,California,93611,36.8257,-119.6819,Blend
Customer 1363,California,93612,36.8153,-119.7112,Blend
Customer 1364,California,93618,36.5209,-119.3866,Blend
Customer 1365,California,93635,36.9748,-120.9353,Blend
Customer 1366,California,93636,36.9815,-119.8744,Blend
Customer 1367,California,93637,36.9067,-120.1887,Blend
Customer 1368,California,93638,37.0548,-120.0263,Blend
Customer 1369,California,93644,37.4132,-119.6095,Blend
Customer 1370,California,93654,36.6628,-119.3986,Blend
Customer 1371,California,93662,36.5431,-119.6431,Blend
Customer 1372,California,93701,36.7496,-119.7881,Blend
Customer 1373,California,93702,36.7395,-119.7541,Blend
Customer 1374,California,93703,36.7688,-119.7616,Blend
Customer 1375,California,93704,36.7991,-119.8014,Blend
Customer 1376,California,93710,36.8226,-119.7604,Blend
Customer 1377,California,93711,36.8345,-119.8321,Blend
Customer 1378,California,93715,36.7361,-119.787,Blend
Customer 1379,California,93720,36.8615,-119.7653,Blend
Customer 1380,California,93721,36.7325,-119.7836,Blend
Customer 1381,California,93722,36.8011,-119.8778,Blend
Customer 1382,California,93726,36.7934,-119.761,Blend
Customer 1383,California,93727,36.7517,-119.6976,Blend
Customer 1384,California,93728,36.7573,-119.8183,Blend
Customer 1385,California,93901,36.6506,-121.6396,Blend
Customer 1386,California,93906,36.7236,-121.6325,Blend
Customer 1387,California,93920,36.1918,-121.6638,Blend
Customer 1388,California,93921,36.5569,-121.9227,Blend
Customer 1389,California,93940,36.5801,-121.8465,Blend
Customer 1390,California,93942,36.5958,-121.8954,Blend
Customer 1391,California,93950,36.6178,-121.9262,Blend
Customer 1392,California,94002,37.5137,-122.2997,Blend
Customer 1393,California,94005,37.6864,-122.4073,Blend
Customer 1394,California,94010,37.5631,-122.3766,Blend
Customer 1395,California,94015,37.6811,-122.4811,Blend
Customer 1396,California,94019,37.4681,-122.4143,Blend
Customer 1397,California,94022,37.3598,-122.1554,Blend
Customer 1398,California,94024,37.3471,-122.0997,Blend
Customer 1399,California,94025,37.4499,-122.1764,Blend
Customer 1400,California,94027,37.4525,-122.2045,Blend
Customer 1401,California,94030,37.6024,-122.3995,Blend
Customer 1402,California,94035,37.4119,-122.0584,Blend
Customer 1403,California,94039,37.3933,-122.0779,Blend
Customer 1404,California,94040,37.3804,-122.0856,Blend
Customer 1405,California,94041,37.3882,-122.0753,Blend
Customer 1406,California,94042,37.3933,-122.0779,Blend
Customer 1407,California,94062,37.4161,-122.2962,Blend
Customer 1408,California,94063,37.5017,-122.2104,Blend
Customer 1409,California,94066,37.6145,-122.4387,Blend
Customer 1410,California,94070,37.4971,-122.2698,Blend
Customer 1411,California,94080,37.655,-122.4234,Blend
Customer 1412,California,94085,37.3882,-122.0165,Blend
Customer 1413,California,94086,37.3713,-122.0242,Blend
Customer 1414,California,94087,37.3512,-122.0368,Blend
Customer 1415,California,94088,37.4117,-122.0176,Blend
Customer 1416,California,94089,37.4265,-122.0191,Blend
Customer 1417,California,94102,37.7796,-122.4194,Blend
Customer 1418,California,94103,37.7729,-122.4111,Blend
Customer 1419,California,94104,37.7914,-122.402,Blend
Customer 1420,California,94105,37.7892,-122.3938,Blend
Customer 1421,California,94107,37.7648,-122.3942,Blend
Customer 1422,California,94108,37.7916,-122.4082,Blend
Customer 1423,California,94109,37.7936,-122.4214,Blend
Customer 1424,California,94110,37.7497,-122.4153,Blend
Customer 1425,California,94111,37.7989,-122.4002,Blend
Customer 1426,California,94112,37.7205,-122.4428,Blend
Customer 1427,California,94114,37.758,-122.4362,Blend
Customer 1428,California,94115,37.7859,-122.4375,Blend
Customer 1429,California,94116,37.7441,-122.4856,Blend
Customer 1430,California,94117,37.7699,-122.4447,Blend
Customer 1431,California,94118,37.7806,-122.4626,Blend
Customer 1432,California,94119,37.7922,-122.3919,Blend
Customer 1433,California,94120,37.7399,-122.3828,Blend
Customer 1434,California,94121,37.7779,-122.4952,Blend
Customer 1435,California,94122,37.76,-122.4858,Blend
Customer 1436,California,94123,37.8011,-122.4398,Blend
Customer 1437,California,94127,37.7359,-122.4593,Blend
Customer 1438,California,94129,37.7977,-122.4681,Blend
Customer 1439,California,94131,37.7451,-122.4422,Blend
Customer 1440,California,94132,37.7219,-122.4868,Blend
Customer 1441,California,94133,37.804,-122.4116,Blend
Customer 1442,California,94134,37.7188,-122.4113,Blend
Customer 1443,California,94141,37.775,-122.4183,Blend
Customer 1444,California,94142,37.7817,-122.4155,Blend
Customer 1445,California,94143,37.7399,-122.3828,Blend
Customer 1446,California,94158,37.7709,-122.3909,Blend
Customer 1447,California,94301,37.4435,-122.1519,Blend
Customer 1448,California,94303,37.4522,-122.1224,Blend
Customer 1449,California,94304,37.4024,-122.1506,Blend
Customer 1450,California,94305,37.4168,-122.1733,Blend
Customer 1451,California,94306,37.4162,-122.1308,Blend
Customer 1452,California,94308,37.381144,-71.013202,Blend
Customer 1453,California,94401,37.5745,-122.3198,Blend
Customer 1454,California,94402,37.5159,-122.3303,Blend
Customer 1455,California,94403,37.5393,-122.304,Blend
Customer 1456,California,94501,37.7753,-122.2763,Blend
Customer 1457,California,94509,37.9896,-121.8202,Blend
Customer 1458,California,94513,37.9176,-121.6979,Blend
Customer 1459,California,94517,37.8891,-121.8719,Blend
Customer 1460,California,94520,38.0089,-122.0361,Blend
Customer 1461,California,94523,37.9544,-122.0764,Blend
Customer 1462,California,94526,37.8144,-121.9873,Blend
Customer 1463,California,94531,37.9612,-121.7857,Blend
Customer 1464,California,94533,38.2803,-122.0133,Blend
Customer 1465,California,94534,38.2409,-122.1198,Blend
Customer 1466,California,94535,38.2726,-121.9449,Blend
Customer 1467,California,94536,37.5748,-121.9742,Blend
Customer 1468,California,94538,37.5032,-121.9711,Blend
Customer 1469,California,94539,37.5113,-121.9049,Blend
Customer 1470,California,935,18.3866,-66.0606,Blend
Customer 1471,California,2215,42.3461,-71.1027,Blend
Customer 1472,California,5355,43.0271,-72.8013,Blend
Customer 1473,California,7418,41.2285,-74.4645,Blend
Customer 1474,California,8520,40.2536,-74.5341,Blend
Customer 1475,California,9060,40.7525,-74.0629,Blend
Customer 1476,California,9103,40.7525,-74.0629,Blend
Customer 1477,California,9213,40.7525,-74.0629,Blend
Customer 1478,California,9461,40.7525,-74.0629,Blend
Customer 1479,California,10048,40.712086,-71.013202,Blend
Customer 1480,California,11735,40.7323,-73.4312,Blend
Customer 1481,California,15213,40.4346,-79.9548,Blend
Customer 1482,California,16701,41.9224,-78.7478,Blend
Customer 1483,California,19110,39.9508,-75.1639,Blend
Customer 1484,California,22320,38.8047,-77.047,Blend
Customer 1485,California,22908,38.0328,-78.5033,Blend
Customer 1486,California,28211,35.1686,-80.7968,Blend
Customer 1487,California,29037,34.1913,-81.8727,Blend
Customer 1488,California,29406,32.9345,-80.0381,Blend
Customer 1489,California,30060,33.9226,-84.5452,Blend
Customer 1490,California,30067,33.9323,-84.4619,Blend
Customer 1491,California,30084,33.8524,-84.2206,Blend
Customer 1492,California,30165,34.3035,-85.273,Blend
Customer 1493,California,30274,33.5551,-84.4007,Blend
Customer 1494,California,30322,33.7938,-84.3253,Blend
Customer 1495,California,30344,33.6737,-84.4634,Blend
Customer 1496,California,32960,27.6412,-80.4047,Blend
Customer 1497,California,33021,26.0235,-80.1878,Blend
Customer 1498,California,36207,33.6835,-85.7155,Blend
Customer 1499,California,39534,30.3991,-88.9112,Blend
Customer 1500,California,43449,41.5329,-83.1445,Blend
Customer 1501,California,44223,41.1684,-81.5299,Blend
Customer 1502,California,44305,41.0776,-81.4623,Blend
Customer 1503,California,45227,39.1523,-84.3833,Blend
Customer 1504,California,46214,39.791,-86.2898,Blend
Customer 1505,California,60540,41.762,-88.1479,Blend
Customer 1506,California,60608,41.8492,-87.6715,Blend
Customer 1507,California,63637,37.7151,-90.5274,Blend
Customer 1508,California,65817,37.2154,-93.2956,Blend
Customer 1509,California,66045,38.9554,-95.2573,Blend
Customer 1510,California,73013,35.6219,-97.4866,Blend
Customer 1511,California,75234,32.9242,-96.8892,Blend
Customer 1512,California,78229,29.5059,-98.5721,Blend
Customer 1513,California,80014,39.6626,-104.8366,Blend
Customer 1514,California,80045,39.7463,-104.8366,Blend
Customer 1515,California,80110,39.6463,-105.0087,Blend
Customer 1516,California,80123,39.6154,-105.0692,Blend
Customer 1517,California,80524,40.6551,-105.0226,Blend
Customer 1518,California,80903,38.8301,-104.8145,Blend
Customer 1519,California,80909,38.8542,-104.7752,Blend
Customer 1520,California,83420,44.1459,-111.3213,Blend
Customer 1521,California,84087,40.9193,-112.0248,Blend
Customer 1522,California,84143,40.7791,-111.8803,Blend
Customer 1523,California,85032,33.6253,-112.004,Blend
Customer 1524,California,87505,35.6018,-105.8856,Blend
Customer 1525,California,89144,36.1793,-115.3229,Blend
Customer 1526,California,90002,33.9491,-118.2468,Blend
Customer 1527,California,90004,34.0762,-118.3109,Blend
Customer 1528,California,90005,34.0594,-118.3098,Blend
Customer 1529,California,90006,34.0485,-118.2939,Blend
Customer 1530,California,90007,34.0284,-118.2856,Blend
Customer 1531,California,90008,34.0097,-118.343,Blend
Customer 1532,California,90010,34.0618,-118.3009,Blend
Customer 1533,California,90011,34.0071,-118.2587,Blend
Customer 1534,California,90012,34.0676,-118.2385,Blend
Customer 1535,California,90013,34.0446,-118.2409,Blend
Customer 1536,California,90015,34.0395,-118.2665,Blend
Customer 1537,California,90016,34.0259,-118.3565,Blend
Customer 1538,California,90017,34.053,-118.2645,Blend
Customer 1539,California,90018,34.028,-118.3177,Blend
Customer 1540,California,90019,34.0487,-118.3389,Blend
Customer 1541,California,90020,34.066,-118.3114,Blend
Customer 1542,California,90022,34.0243,-118.1562,Blend
Customer 1543,California,90023,34.0232,-118.2005,Blend
Customer 1544,California,90024,34.0653,-118.4373,Blend
Customer 1545,California,90025,34.0454,-118.447,Blend
Customer 1546,California,90026,34.0788,-118.264,Blend
Customer 1547,California,90027,34.1259,-118.2924,Blend
Customer 1548,California,90028,34.0998,-118.327,Blend
Customer 1549,California,90029,34.0897,-118.2948,Blend
Customer 1550,California,90033,34.0508,-118.211,Blend
Customer 1551,California,90034,34.0308,-118.3996,Blend
Customer 1552,California,90035,34.0518,-118.3841,Blend
Customer 1553,California,90036,34.0702,-118.35,Blend
Customer 1554,California,90037,34.003,-118.2874,Blend
Customer 1555,California,90038,34.0887,-118.3268,Blend
Customer 1556,California,90039,34.1118,-118.2596,Blend
Customer 1557,California,90040,33.9929,-118.1512,Blend
Customer 1558,California,90041,34.1381,-118.206,Blend
Customer 1559,California,90042,34.1148,-118.1921,Blend
Customer 1560,California,90043,33.9886,-118.3351,Blend
Customer 1561,California,90044,33.9531,-118.2919,Blend
Customer 1562,California,90045,33.9566,-118.3962,Blend
Customer 1563,California,90046,34.1075,-118.3652,Blend
Customer 1564,California,90047,33.9549,-118.3088,Blend
Customer 1565,California,90048,34.0729,-118.3728,Blend
Customer 1566,California,90049,34.0909,-118.4949,Blend
Customer 1567,California,90050,34.1209,-118.204,Blend
Customer 1568,California,90054,33.9757,-118.2564,Blend
Customer 1569,California,90057,34.0624,-118.2771,Blend
Customer 1570,California,90059,33.926,-118.2487,Blend
Customer 1571,California,90063,34.0471,-118.1839,Blend
Customer 1572,California,90064,34.0365,-118.4251,Blend
Customer 1573,California,90065,34.1087,-118.2267,Blend
Customer 1574,California,90066,34.0015,-118.4307,Blend
Customer 1575,California,90067,34.0565,-118.4142,Blend
Customer 1576,California,90068,34.1264,-118.3306,Blend
Customer 1577,California,90069,34.0939,-118.3816,Blend
Customer 1578,California,90073,34.0618,-118.3016,Blend
Customer 1579,California,90074,33.9757,-118.2564,Blend
Customer 1580,California,90077,34.1051,-118.4544,Blend
Customer 1581,California,90089,34.0218,-118.2871,Blend
Customer 1582,California,90095,34.0655,-118.4423,Blend
Customer 1583,California,90201,33.9682,-118.1714,Blend
Customer 1584,California,90210,34.1026,-118.4148,Blend
Customer 1585,California,90211,34.0651,-118.383,Blend
Customer 1586,California,90212,34.0621,-118.4024,Blend
Customer 1587,California,90220,33.8798,-118.2361,Blend
Customer 1588,California,90221,33.885,-118.2061,Blend
Customer 1589,California,935,18.3866,-66.0606,Blend
Customer 1590,California,2215,42.3461,-71.1027,Blend
Customer 1591,California,5355,43.0271,-72.8013,Blend
Customer 1592,California,7418,41.2285,-74.4645,Blend
Customer 1593,California,8520,40.2536,-74.5341,Blend
Customer 1594,California,9060,40.7525,-74.0629,Blend
